n,Sr No,Folder,Picture,Composition,composition_final,Element,Fraction,Frac,H2_W%,Pressure,Temperature,Che_pot,AN,Period,AR,Cr,VWR,EN,Density,EA,MP,BP,VEC,FIE,TC,BM,HF,MV,Mass,SH,M-M_Eng,M-M_Bond,M-H_Bond,M-H_Eng,formation_H,en_at_H,formation_M,en_at_M,vol_H,vol_M,vol_diff,EN.Diff,M-H.EN.Diff,Atomic.Size.Diff,dSmix,ele_lst,frac_lst,Element_corrected,frac_corrected,composition_final
1871,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,2.70954617834395,0.364503204497934,553,2973.35802956282,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1872,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,2.7672627388535,0.367709318565691,553,2993.49066542192,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1873,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,2.82497929936306,0.371028019269426,553,3014.14622688775,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1874,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,2.88269585987261,0.374248957983971,553,3034.01739994349,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1875,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,2.94041242038217,0.377626681140616,553,3054.67296140933,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1876,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,2.99812898089172,0.380991555874518,553,3075.06706007179,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1877,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.05584554140127,0.384430133252784,553,3095.72262153762,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1878,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.11356210191083,0.389136982463642,553,3123.69914149767,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1879,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.17127866242038,0.39475356842705,553,3156.64345472166,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1880,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.22899522292994,0.400451221056712,553,3189.58776794564,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1881,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.28671178343949,0.406415958878646,553,3223.57793238309,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1882,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.34442834394904,0.418327731237798,553,3289.98948443779,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1883,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.4021449044586,0.434129078024037,553,3375.22635833477,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1884,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.45986146496815,0.451450539421611,553,3465.16956269232,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1885,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.51757802547771,0.471228399359887,553,3563.74103956091,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1886,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.57529458598726,0.494902872818769,553,3676.43150781121,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1887,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.63301114649681,0.52445782008834,553,3809.77753752734,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1888,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.69072770700637,0.559646959142519,553,3959.07279824874,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1889,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.74844426751592,0.601286329555251,553,4124.05582717203,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1890,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.79936213543413,0.667718440588548,553,4364.97315867258,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1891,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.8214488455414,0.742996647150982,553,4610.55639710817,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1892,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.83519088375796,0.826066954789065,553,4854.2070469939,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1893,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.85033166515014,0.92335396345884,553,5110.16279006299,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1894,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.86181608280255,1.02115965949246,553,5341.62273674182,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1895,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.86937420382166,1.13458027058808,553,5583.75511966711,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1896,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.87761942675159,1.26704712683288,553,5837.61767472516,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1897,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.88586464968153,1.42237274357431,553,6103.45998004649,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1898,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.89410987261146,1.59769320972076,553,6370.67496508548,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1899,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.9023550955414,1.79390929761234,553,6636.9748303127,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1900,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.91060031847134,2.01181917101118,553,6900.52933610458,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1901,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.92104426751592,2.26375575450675,553,7171.7708483154,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1902,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.92964285714286,2.5545529194724,553,7449.60122317101,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1903,23,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,3.93745014698677,2.86065215107719,553,7709.77682504248,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1904,24,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,0.102577280701754,0.0222516694269588,573,-3579.67161087923,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1905,24,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,0.104992166666666,0.0276239993902669,573,-3064.5051189564,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1906,24,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,0.10341,0.0248976039320516,573,-3312.03461453184,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1907,24,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,0.10341,0.0238779644985134,573,-3411.64235651748,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
1908,24,PCT,139.pdf-004_2.jpg,60 Mg – 12.96 La - 27.04 Ni,La0.03Mg0.82Ni0.15,Mg La Ni,0.82 0.03 0.15,0.82 0.03 0.15,0.10840992063492,0.0347870334388816,573,-2515.29429982126,15.75,3.24,1.5559,129.82,217.9,1.3937,2.9478,0.1881,1050.67,1694.46,3.23,7.5864,145.24,64.74,9.903,13.1301,32.905,909,-0.8054,3.2363,1.7328,-2.6466,-0.278,-3.3798,0.0082,-2.319,52.3971,42.8182,0.1594,0.2198,-0.8063,8.83,4.5937,"['Mg', 'La', 'Ni']","['0.82', '0.03', '0.15']","['La', 'Mg', 'Ni']",[0.03 0.82 0.15],La0.03Mg0.82Ni0.15
